year,month,airport,carrier,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,arr_flights,arr_cancelled,arr_diverted,arr_del15,arr_delay,delay_ratio
2024,9,MCO,B6,10.21,0.0,0.0,0.0,54.44,279,4,0,47,64.64,0.1685
2024,9,MCO,NK,0.0,0.0,0.0,0.0,6.91,195,3,1,32,6.91,0.1641
2024,9,MCO,F9,34.26,0.0,49.51,0.0,0.0,384,14,1,94,83.77,0.2448
2024,9,MCO,G4,35.78,0.0,9.93,0.0,0.0,124,4,1,18,45.71,0.1452
2024,9,MCO,VX,9.12,66.61,7.43,9.8,34.35,390,7,0,133,127.31,0.341
2024,9,EWR,AA,0.0,0.0,0.35,0.0,10.82,362,8,2,102,11.17,0.2818
2024,9,EWR,DL,28.56,0.0,16.24,5.71,0.0,93,3,0,21,50.51,0.2258
2024,9,EWR,UA,0.0,20.74,0.0,0.0,47.97,58,1,0,12,68.71,0.2069
2024,9,EWR,WN,35.41,0.0,0.0,0.0,68.29,59,1,0,11,103.7,0.1864
2024,9,EWR,AS,8.86,0.0,9.74,0.0,48.15,97,4,0,30,66.75,0.3093
2024,9,EWR,B6,36.29,0.0,0.0,0.0,0.0,196,2,1,48,36.29,0.2449
2024,9,EWR,NK,0.0,25.97,8.88,0.0,44.9,244,8,2,50,79.75,0.2049
2024,9,EWR,F9,47.51,39.13,44.49,0.0,0.0,264,5,2,82,131.13,0.3106
2024,9,EWR,G4,0.0,0.0,0.0,0.0,0.0,472,5,3,77,0.0,0.1631
2024,9,EWR,VX,0.0,0.0,0.0,0.0,55.57,118,1,0,24,55.57,0.2034
2024,9,CLT,AA,11.03,0.0,7.58,0.0,0.0,171,5,1,57,18.61,0.3333
2024,9,CLT,DL,0.0,27.18,0.0,0.0,0.0,157,2,0,23,27.18,0.1465
2024,9,CLT,UA,40.26,45.47,0.0,0.0,0.0,208,2,1,44,85.73,0.2115
2024,9,CLT,WN,15.29,7.75,0.0,0.0,48.58,112,3,0,29,71.62,0.2589
2024,9,CLT,AS,42.09,0.0,0.0,3.86,0.0,498,17,3,89,45.95,0.1787
2024,9,CLT,B6,0.0,0.0,31.93,0.0,27.93,454,13,0,130,59.87,0.2863
2024,9,CLT,NK,41.05,0.0,0.0,0.0,0.0,136,5,0,46,41.05,0.3382
2024,9,CLT,F9,3.97,0.0,0.0,0.0,0.0,55,2,0,9,3.97,0.1636
2024,9,CLT,G4,23.23,0.0,57.36,0.0,49.97,263,4,1,62,130.56,0.2357
2024,9,CLT,VX,7.6,71.87,16.25,0.0,14.91,488,12,4,99,110.62,0.2029
2024,9,PHX,AA,0.0,73.45,0.0,0.0,17.3,53,2,0,15,90.75,0.283
2024,9,PHX,DL,47.56,0.0,18.38,0.0,0.0,170,3,0,58,65.95,0.3412
2024,9,PHX,UA,0.0,0.0,17.3,0.0,0.0,330,10,0,51,17.3,0.1545
2024,9,PHX,WN,43.55,75.53,7.26,8.8,64.7,104,3,0,30,199.84,0.2885
2024,9,PHX,AS,13.28,22.65,12.84,0.0,18.16,367,11,1,80,66.93,0.218
2024,9,PHX,B6,18.1,0.0,2.64,0.0,0.0,279,8,2,88,20.74,0.3154
2024,9,PHX,NK,40.11,0.0,42.4,0.0,0.0,449,12,3,96,82.51,0.2138
2024,9,PHX,F9,13.31,12.39,0.0,0.0,0.0,93,0,0,19,25.71,0.2043
2024,9,PHX,G4,0.0,0.0,28.49,0.0,37.91,150,4,0,30,66.4,0.2
2024,9,PHX,VX,37.39,0.0,11.58,0.0,0.0,290,13,2,77,48.97,0.2655
2024,9,IAH,AA,22.07,16.76,1.38,0.0,52.82,99,1,0,27,93.04,0.2727
2024,9,IAH,DL,3.41,67.66,0.0,0.0,0.0,411,7,0,82,71.07,0.1995
2024,9,IAH,UA,30.5,22.58,41.58,0.0,0.0,384,15,3,120,94.66,0.3125
2024,9,IAH,WN,39.35,0.0,0.0,0.0,37.17,456,21,3,69,76.52,0.1513
2024,9,IAH,AS,24.4,0.0,33.23,0.0,0.0,404,15,0,72,57.63,0.1782
2024,9,IAH,B6,49.14,13.95,42.53,0.0,0.0,317,5,2,100,105.62,0.3155
2024,9,IAH,NK,30.59,25.11,16.87,5.65,0.0,330,13,2,80,78.22,0.2424
2024,9,IAH,F9,0.0,44.91,44.84,0.0,49.84,147,4,0,50,139.59,0.3401
2024,9,IAH,G4,0.0,0.09,40.56,0.77,0.0,313,12,0,49,41.42,0.1565
2024,9,IAH,VX,5.17,0.0,0.0,1.57,0.0,381,5,0,118,6.74,0.3097
2024,9,MIA,AA,49.86,0.0,0.0,8.98,0.0,224,6,1,58,58.83,0.2589
2024,9,MIA,DL,38.1,0.0,46.62,0.0,68.55,338,3,2,70,153.27,0.2071
2024,9,MIA,UA,0.0,57.0,42.07,0.0,0.0,494,17,3,135,99.06,0.2733
2024,9,MIA,WN,12.06,25.21,38.44,0.0,27.69,167,6,0,40,103.4,0.2395
2024,9,MIA,AS,0.0,75.13,26.19,0.0,0.0,488,18,3,156,101.32,0.3197
2024,9,MIA,B6,3.7,31.17,0.98,0.0,16.88,201,7,1,42,52.73,0.209
2024,9,MIA,NK,27.98,0.0,51.46,0.0,0.0,401,19,0,131,79.44,0.3267
2024,9,MIA,F9,0.0,0.0,0.0,0.0,0.0,214,5,1,33,0.0,0.1542
2024,9,MIA,G4,26.36,0.0,56.06,0.0,0.0,121,5,0,34,82.42,0.281
2024,9,MIA,VX,33.19,0.0,8.41,0.0,57.79,409,13,3,64,99.39,0.1565
2024,9,BOS,AA,38.27,23.37,0.0,0.0,37.08,459,11,3,105,98.72,0.2288
2024,9,BOS,DL,32.08,0.0,56.66,0.0,0.0,53,1,0,10,88.74,0.1887
2024,9,BOS,UA,42.21,37.17,0.0,0.0,0.0,488,20,1,154,79.38,0.3156
2024,9,BOS,WN,19.6,0.0,0.0,0.0,16.6,312,10,1,86,36.2,0.2756
2024,9,BOS,AS,0.0,15.78,6.08,0.0,0.0,125,5,0,29,21.86,0.232
2024,9,BOS,B6,0.0,61.26,0.0,0.0,0.0,183,7,1,28,61.26,0.153
2024,9,BOS,NK,46.4,55.52,0.0,0.0,42.06,241,2,1,47,143.98,0.195
2024,9,BOS,F9,48.18,0.0,57.97,0.0,0.0,431,12,1,138,106.15,0.3202
2024,9,BOS,G4,29.01,21.29,42.33,7.95,66.27,404,15,2,80,166.85,0.198
2024,9,BOS,VX,31.67,0.0,58.84,0.0,16.89,482,23,4,154,107.39,0.3195
2024,9,MSP,AA,48.36,8.85,0.0,0.0,39.0,229,9,2,75,96.21,0.3275
2024,9,MSP,DL,48.38,0.0,13.6,0.0,54.35,254,9,1,77,116.34,0.3031
2024,9,MSP,UA,4.12,44.57,58.09,0.0,43.83,98,4,0,16,150.61,0.1633
2024,9,MSP,WN,0.0,69.98,0.0,0.0,0.0,429,8,1,129,69.98,0.3007
2024,9,MSP,AS,32.57,0.0,0.0,0.0,9.86,206,9,1,45,42.44,0.2184
2024,9,MSP,B6,0.0,0.0,27.79,0.0,0.0,363,6,2,98,27.79,0.27
2024,9,MSP,NK,17.78,75.14,0.0,0.0,10.85,460,13,1,106,103.78,0.2304
2024,9,MSP,F9,38.14,0.0,8.05,0.0,66.5,125,1,0,34,112.69,0.272
2024,9,MSP,G4,28.97,65.81,28.29,0.0,68.68,230,9,0,79,191.75,0.3435
2024,9,MSP,VX,33.52,0.0,0.0,0.0,68.1,168,4,1,54,101.62,0.3214
2024,9,FLL,AA,0.0,0.0,15.43,0.0,0.0,269,12,1,68,15.43,0.2528
2024,9,FLL,DL,39.28,45.4,0.0,0.0,38.45,120,4,0,31,123.13,0.2583
2024,9,FLL,UA,38.48,62.41,0.0,0.0,0.0,233,8,1,62,100.89,0.2661
2024,9,FLL,WN,47.3,0.0,21.84,0.0,0.0,230,9,1,57,69.14,0.2478
2024,9,FLL,AS,35.55,36.72,29.88,0.0,51.38,439,13,1,95,153.54,0.2164
2024,9,FLL,B6,0.0,15.13,0.0,0.0,0.0,304,4,2,61,15.13,0.2007
2024,9,FLL,NK,0.0,28.24,0.0,0.0,0.0,101,4,0,18,28.24,0.1782
2024,9,FLL,F9,32.48,0.0,0.0,0.0,67.52,125,1,0,24,100.0,0.192
2024,9,FLL,G4,7.16,0.0,0.0,0.0,0.0,423,11,0,84,7.16,0.1986
2024,9,FLL,VX,0.0,0.0,5.3,0.0,0.0,224,6,1,58,5.3,0.2589
2024,9,DTW,AA,27.93,0.0,17.11,0.0,0.0,392,12,0,73,45.05,0.1862
2024,9,DTW,DL,0.0,0.0,3.1,0.0,65.74,477,13,2,125,68.83,0.2621
2024,9,DTW,UA,13.3,77.72,55.03,0.0,0.0,330,16,2,98,146.05,0.297
2024,9,DTW,WN,0.0,0.0,28.21,0.0,19.08,401,11,2,123,47.29,0.3067
2024,9,DTW,AS,17.74,62.1,52.45,0.0,65.66,96,1,0,29,197.96,0.3021
2024,9,DTW,B6,0.05,30.51,0.0,0.0,0.0,162,3,1,30,30.56,0.1852
2024,9,DTW,NK,0.0,65.18,34.83,3.42,0.0,173,3,1,51,103.44,0.2948
2024,9,DTW,F9,18.99,0.0,5.55,0.0,43.71,361,13,1,69,68.25,0.1911
2024,9,DTW,G4,0.0,0.0,24.11,0.0,8.64,301,14,2,59,32.75,0.196
2024,9,DTW,VX,47.27,0.0,41.71,0.0,0.0,294,9,1,53,88.99,0.1803
2024,9,PHL,AA,28.52,53.16,0.0,0.0,6.04,243,5,1,63,87.72,0.2593
2024,9,PHL,DL,34.76,21.18,31.38,0.0,0.0,307,11,0,73,87.31,0.2378
2024,9,PHL,UA,44.04,0.0,13.95,0.0,0.0,131,5,1,38,57.99,0.2901
2024,9,PHL,WN,43.94,0.0,8.01,0.0,21.79,193,6,1,58,73.74,0.3005
2024,9,PHL,AS,49.17,0.0,0.0,0.0,0.0,359,16,2,116,49.17,0.3231
2024,9,PHL,B6,4.38,0.0,0.0,0.0,0.0,60,2,0,9,4.38,0.15
2024,9,PHL,NK,29.8,1.99,14.36,0.0,0.0,224,5,1,69,46.15,0.308
2024,9,PHL,F9,1.01,0.0,45.88,0.0,0.0,163,6,1,29,46.9,0.1779
2024,9,PHL,G4,7.42,75.32,3.52,0.0,0.0,256,9,1,69,86.26,0.2695
2024,9,PHL,VX,0.0,46.45,7.41,0.0,0.0,143,3,1,48,53.86,0.3357
2024,9,LGA,AA,29.73,0.0,0.0,0.2,29.02,266,10,1,83,58.95,0.312
2024,9,LGA,DL,32.24,12.32,0.0,3.3,0.0,167,8,1,50,47.86,0.2994
2024,9,LGA,UA,2.86,0.0,0.0,0.0,9.12,274,10,0,73,11.98,0.2664
2024,9,LGA,WN,0.0,38.6,0.0,0.0,0.0,381,11,1,132,38.6,0.3465
2024,9,LGA,AS,49.24,3.6,4.73,0.0,60.53,84,2,0,17,118.1,0.2024
2024,9,LGA,B6,0.0,0.0,0.0,0.0,32.16,360,9,0,105,32.16,0.2917
2024,9,LGA,NK,27.16,37.46,30.73,0.0,18.31,342,6,2,114,113.66,0.3333
2024,9,LGA,F9,23.78,0.0,0.0,0.0,0.0,124,4,1,40,23.78,0.3226
2024,9,LGA,G4,41.99,0.0,3.47,0.0,53.53,193,3,1,33,98.98,0.171
2024,9,LGA,VX,25.5,0.0,0.0,0.0,0.0,455,22,1,95,25.5,0.2088
2024,9,BWI,AA,0.0,59.87,45.01,0.0,0.0,98,4,0,28,104.87,0.2857
2024,9,BWI,DL,12.87,70.29,0.0,0.0,0.0,367,9,3,70,83.16,0.1907
2024,9,BWI,UA,43.88,55.36,0.0,0.0,46.94,68,1,0,19,146.18,0.2794
2024,9,BWI,WN,0.0,72.7,38.55,0.0,0.0,486,11,1,123,111.25,0.2531
2024,9,BWI,AS,0.0,43.66,25.08,0.0,5.08,477,14,1,142,73.81,0.2977
2024,9,BWI,B6,34.46,77.38,25.91,0.0,3.77,68,1,0,21,141.52,0.3088
2024,9,BWI,NK,10.61,0.0,0.0,0.0,0.0,177,8,0,42,10.61,0.2373
2024,9,BWI,F9,0.0,19.82,59.44,0.0,0.0,90,1,0,27,79.27,0.3
2024,9,BWI,G4,2.28,0.0,52.87,0.0,43.27,298,6,1,84,98.42,0.2819
2024,9,BWI,VX,2.23,0.0,59.18,0.0,0.0,436,16,4,96,61.41,0.2202
2024,9,SLC,AA,10.8,0.0,0.0,1.57,0.0,313,7,0,108,12.36,0.345
2024,9,SLC,DL,0.0,44.54,46.61,8.93,22.74,245,5,0,79,122.82,0.3224
2024,9,SLC,UA,30.64,0.0,0.0,0.0,0.0,491,23,0,130,30.64,0.2648
2024,9,SLC,WN,0.0,21.05,54.69,0.0,62.86,239,11,1,47,138.6,0.1967
2024,9,SLC,AS,13.99,50.23,0.0,0.0,23.13,61,2,0,19,87.34,0.3115
2024,9,SLC,B6,36.04,66.9,11.76,0.0,55.73,235,5,0,41,170.43,0.1745
2024,9,SLC,NK,12.99,30.82,0.0,0.0,50.83,194,2,1,63,94.63,0.3247
2024,9,SLC,F9,0.0,0.0,46.02,0.0,2.81,186,4,0,44,48.84,0.2366
2024,9,SLC,G4,39.54,15.28,6.23,0.0,61.81,126,4,0,38,122.87,0.3016
2024,9,SLC,VX,35.02,0.0,0.0,0.14,0.0,374,8,1,87,35.16,0.2326
2024,9,IAD,AA,0.0,0.0,0.0,0.0,38.26,428,10,3,98,38.26,0.229
2024,9,IAD,DL,32.51,0.0,22.83,0.0,0.0,430,7,1,78,55.34,0.1814
2024,9,IAD,UA,0.0,0.0,53.73,0.0,14.77,391,7,3,101,68.49,0.2583
2024,9,IAD,WN,15.58,26.55,41.32,0.0,22.69,278,7,0,44,106.15,0.1583
2024,9,IAD,AS,21.0,78.62,0.0,0.0,0.0,166,8,1,55,99.63,0.3313
2024,9,IAD,B6,34.28,64.02,0.0,0.0,26.21,166,3,0,35,124.51,0.2108
2024,9,IAD,NK,3.05,48.22,44.67,0.0,0.0,271,9,1,62,95.94,0.2288
2024,9,IAD,F9,0.0,0.0,56.64,0.0,0.0,69,1,0,12,56.64,0.1739
2024,9,IAD,G4,0.0,0.0,0.0,0.0,0.0,424,18,3,135,0.0,0.3184
2024,9,IAD,VX,43.37,17.53,0.0,0.0,0.0,207,9,2,71,60.89,0.343
2024,9,DCA,AA,34.04,0.0,39.47,0.0,8.4,349,9,2,66,81.91,0.1891
2024,9,DCA,DL,0.0,0.0,46.81,0.0,0.0,342,12,2,111,46.81,0.3246
2024,9,DCA,UA,38.16,35.98,50.08,0.0,57.7,343,4,1,93,181.91,0.2711
2024,9,DCA,WN,0.0,0.0,0.0,0.0,35.7,368,5,0,122,35.7,0.3315
2024,9,DCA,AS,5.61,0.0,31.09,0.0,0.0,85,3,0,27,36.7,0.3176
2024,9,DCA,B6,32.07,40.2,0.0,0.0,47.71,497,21,4,122,119.98,0.2455
2024,9,DCA,NK,46.34,0.0,0.0,0.0,0.0,485,24,2,76,46.34,0.1567
2024,9,DCA,F9,36.71,0.0,47.01,0.0,0.0,454,21,1,133,83.72,0.293
2024,9,DCA,G4,0.0,0.0,57.62,0.0,67.11,295,14,0,71,124.73,0.2407
2024,9,DCA,VX,1.48,0.0,0.0,0.0,64.55,168,2,0,36,66.03,0.2143
2024,9,MDW,AA,33.9,2.49,34.77,0.0,51.97,257,5,1,79,123.13,0.3074
2024,9,MDW,DL,24.93,11.71,29.42,0.0,0.0,414,9,2,144,66.07,0.3478
2024,9,MDW,UA,15.86,0.0,13.94,0.0,0.0,270,8,0,81,29.8,0.3
2024,9,MDW,WN,0.0,77.85,31.46,0.0,48.18,402,16,1,77,157.49,0.1915
2024,9,MDW,AS,0.0,0.0,58.29,0.0,0.0,425,9,3,110,58.29,0.2588
2024,9,MDW,B6,6.76,0.0,34.95,0.0,0.0,211,3,0,53,41.71,0.2512
2024,9,MDW,NK,25.41,0.0,0.0,0.0,0.0,226,5,0,44,25.41,0.1947
2024,9,MDW,F9,39.66,0.0,36.25,0.0,0.0,444,4,0,102,75.91,0.2297
2024,9,MDW,G4,2.31,9.93,48.25,0.13,0.0,327,15,0,51,60.62,0.156
2024,9,MDW,VX,36.21,73.06,0.0,2.77,0.0,300,11,1,81,112.04,0.27
2024,9,TPA,AA,0.0,0.0,30.51,0.0,0.0,444,6,1,106,30.51,0.2387
2024,9,TPA,DL,19.1,0.0,43.74,0.0,0.0,114,2,0,30,62.84,0.2632
2024,9,TPA,UA,4.51,0.0,34.84,0.0,0.0,181,7,0,46,39.35,0.2541
2024,9,TPA,WN,44.57,0.0,0.0,0.0,0.0,165,2,0,31,44.57,0.1879
2024,9,TPA,AS,0.0,58.94,0.0,0.0,0.0,135,2,0,26,58.94,0.1926
2024,9,TPA,B6,9.35,0.0,15.49,0.0,60.04,456,6,3,75,84.87,0.1645
2024,9,TPA,NK,29.76,44.5,53.24,0.0,0.0,275,4,1,67,127.5,0.2436
2024,9,TPA,F9,36.79,0.0,1.25,0.52,0.0,292,6,0,97,38.55,0.3322
2024,9,TPA,G4,36.19,0.0,0.0,0.0,0.0,317,5,2,76,36.19,0.2397
2024,9,TPA,VX,32.42,65.16,0.0,0.0,0.0,183,5,0,52,97.58,0.2842
2024,9,BNA,AA,30.35,0.0,43.17,0.0,0.0,305,13,1,96,73.52,0.3148
2024,9,BNA,DL,25.78,0.0,6.93,0.0,0.0,138,6,0,41,32.72,0.2971
2024,9,BNA,UA,12.38,36.19,0.0,0.0,0.0,404,11,3,104,48.58,0.2574
2024,9,BNA,WN,0.0,69.66,45.98,0.0,54.75,116,4,0,26,170.39,0.2241
2024,9,BNA,AS,0.0,0.0,47.08,0.0,0.0,201,4,0,53,47.08,0.2637
2024,9,BNA,B6,3.97,0.0,0.0,0.0,53.59,61,0,0,11,57.56,0.1803
2024,9,BNA,NK,41.08,0.0,39.19,0.0,2.15,454,20,4,93,82.42,0.2048
2024,9,BNA,F9,41.6,58.45,2.02,0.0,0.0,130,2,0,24,102.07,0.1846
2024,9,BNA,G4,41.35,8.54,17.23,3.09,0.0,52,2,0,17,70.21,0.3269
2024,9,BNA,VX,31.74,0.0,7.06,0.0,42.13,211,7,0,72,80.93,0.3412
2024,9,AUS,AA,1.8,0.0,0.0,0.0,0.0,116,2,0,29,1.8,0.25
2024,9,AUS,DL,12.22,46.5,0.0,0.0,68.86,183,8,1,40,127.58,0.2186
2024,9,AUS,UA,0.0,0.0,22.79,0.0,6.6,88,3,0,14,29.39,0.1591
2024,9,AUS,WN,11.87,57.69,43.7,0.0,7.25,229,8,1,45,120.51,0.1965
2024,9,AUS,AS,7.29,11.09,46.62,9.15,0.0,385,9,3,116,74.14,0.3013
2024,9,AUS,B6,24.35,0.0,0.0,0.0,0.0,376,8,2,70,24.35,0.1862
2024,9,AUS,NK,45.22,0.0,44.72,0.0,43.85,483,21,3,89,133.8,0.1843
2024,9,AUS,F9,0.0,63.9,0.0,0.0,0.0,95,1,0,20,63.9,0.2105
2024,9,AUS,G4,7.38,0.0,24.64,0.0,5.29,283,3,1,51,37.32,0.1802
2024,9,AUS,VX,2.13,0.0,0.0,0.0,0.0,384,19,1,108,2.13,0.2812
2024,9,MCI,AA,0.0,0.0,0.98,0.0,19.2,125,4,1,21,20.18,0.168
2024,9,MCI,DL,7.76,48.7,19.05,0.0,14.43,435,7,3,98,89.95,0.2253
2024,9,MCI,UA,40.08,34.01,55.61,0.0,0.0,217,10,0,59,129.7,0.2719
2024,9,MCI,WN,46.03,79.55,0.0,0.0,67.85,217,9,0,66,193.43,0.3041
2024,9,MCI,AS,28.41,0.0,19.01,0.0,26.64,215,2,0,34,74.07,0.1581
2024,9,MCI,B6,26.64,58.31,6.37,0.0,57.31,319,11,2,79,148.63,0.2476
2024,9,MCI,NK,37.48,18.75,12.85,0.0,69.93,261,10,2,72,139.01,0.2759
2024,9,MCI,F9,0.0,0.0,0.0,0.0,0.0,277,11,1,41,0.0,0.148
2024,9,MCI,G4,4.86,26.0,6.69,0.0,1.1,300,3,1,60,38.65,0.2
2024,9,MCI,VX,40.19,2.26,58.29,0.0,40.89,404,8,2,97,141.63,0.2401
2024,10,ATL,AA,0.0,0.0,8.73,0.0,0.0,808,9,1,120,7.28,0.1485
2024,10,ATL,DL,28.73,0.0,0.0,0.0,53.52,386,5,1,57,82.25,0.1477
2024,10,ATL,UA,42.44,0.0,61.66,0.0,49.51,914,21,3,134,143.33,0.1466
2024,10,ATL,WN,0.0,10.15,46.02,0.0,0.0,668,13,2,66,48.5,0.0988
2024,10,ATL,AS,0.0,0.0,0.0,1.11,0.0,316,2,1,31,1.11,0.0981
2024,10,ATL,B6,34.97,0.0,20.26,0.0,11.54,776,8,1,76,63.39,0.0979
2024,10,ATL,NK,0.0,0.0,6.89,3.09,68.82,652,11,1,91,77.64,0.1396
2024,10,ATL,F9,0.0,0.0,0.0,0.0,0.0,312,3,0,42,0.0,0.1346
2024,10,ATL,G4,25.57,6.99,26.61,0.0,0.0,924,6,2,105,54.73,0.1136
2024,10,ATL,VX,0.69,16.24,25.52,0.0,29.43,528,11,0,67,67.63,0.1269
2024,10,LAX,AA,37.44,11.73,46.69,0.0,10.8,706,12,2,73,98.88,0.1034
2024,10,LAX,DL,0.0,0.0,0.0,0.0,0.0,286,2,1,45,0.0,0.1573
2024,10,LAX,UA,38.93,0.0,21.6,0.0,58.82,888,7,2,67,115.75,0.0755
2024,10,LAX,WN,31.45,65.34,66.45,3.4,0.0,602,10,1,49,155.56,0.0814
2024,10,LAX,AS,0.0,0.0,57.88,0.0,0.0,348,2,0,59,48.23,0.1695
2024,10,LAX,B6,0.0,34.22,65.21,0.0,0.0,982,19,3,113,88.56,0.1151
2024,10,LAX,NK,26.89,0.0,0.0,0.0,12.17,824,12,0,105,39.07,0.1274
2024,10,LAX,F9,47.82,0.0,20.54,0.0,21.31,888,9,4,121,86.25,0.1363
2024,10,LAX,G4,11.72,0.0,0.0,3.75,0.0,836,9,3,64,15.47,0.0766
2024,10,LAX,VX,4.03,0.0,5.2,0.0,3.73,378,6,0,37,12.09,0.0979
2024,10,ORD,AA,15.8,0.0,0.0,0.0,4.95,750,12,1,94,20.75,0.1253
2024,10,ORD,DL,3.41,69.91,0.0,0.0,67.18,230,4,0,37,140.5,0.1609
2024,10,ORD,UA,5.62,0.0,66.87,0.0,65.59,566,10,0,85,126.93,0.1502
2024,10,ORD,WN,0.0,79.59,0.0,0.0,58.31,774,7,1,93,137.9,0.1202
2024,10,ORD,AS,0.0,11.19,39.3,0.0,31.2,226,3,1,21,75.14,0.0929
2024,10,ORD,B6,11.5,71.54,40.78,0.0,9.66,454,8,0,42,126.69,0.0925
2024,10,ORD,NK,47.99,21.7,20.2,0.0,26.65,782,8,3,59,113.17,0.0754
2024,10,ORD,F9,26.66,0.0,0.0,7.1,41.49,968,8,1,128,75.26,0.1322
2024,10,ORD,G4,0.0,0.0,0.0,0.0,13.68,358,4,1,49,13.68,0.1369
2024,10,ORD,VX,9.27,8.29,9.49,0.0,12.22,414,8,1,37,37.7,0.0894
2024,10,DFW,AA,11.84,0.0,0.0,0.0,55.54,164,3,0,24,67.38,0.1463
2024,10,DFW,DL,5.25,48.31,6.02,0.0,24.57,934,10,1,81,83.15,0.0867
2024,10,DFW,UA,14.81,0.0,27.92,0.0,0.0,770,14,1,119,38.08,0.1545
2024,10,DFW,WN,0.0,60.92,0.0,0.0,0.0,122,1,0,14,60.92,0.1148
2024,10,DFW,AS,14.25,6.18,27.33,0.0,0.0,516,8,0,75,43.2,0.1453
2024,10,DFW,B6,0.0,0.0,46.23,0.0,67.31,580,5,1,97,105.84,0.1672
2024,10,DFW,NK,6.92,0.0,28.65,0.0,0.0,874,11,3,92,30.8,0.1053
2024,10,DFW,F9,0.0,56.48,2.24,0.0,0.0,904,17,2,134,58.35,0.1482
2024,10,DFW,G4,6.02,35.42,64.15,4.99,0.0,432,9,1,74,99.89,0.1713
2024,10,DFW,VX,0.0,0.0,26.57,0.0,0.0,314,6,0,31,22.14,0.0987
2024,10,DEN,AA,39.99,16.93,45.98,0.0,0.0,444,4,1,137,102.9,0.3086
2024,10,DEN,DL,47.58,40.3,11.4,0.0,0.0,277,12,2,71,99.28,0.2563
2024,10,DEN,UA,16.3,0.0,0.0,0.0,0.0,69,0,0,16,16.3,0.2319
2024,10,DEN,WN,20.95,0.0,40.43,0.0,51.16,125,5,0,18,112.54,0.144
2024,10,DEN,AS,42.37,0.0,47.63,0.0,10.69,329,11,1,72,100.69,0.2188
2024,10,DEN,B6,0.0,30.87,59.23,0.0,0.0,140,4,0,33,90.11,0.2357
2024,10,DEN,NK,41.64,0.0,32.91,0.0,16.1,81,3,0,17,90.65,0.2099
2024,10,DEN,F9,22.27,12.96,30.19,0.0,37.82,394,9,0,90,103.24,0.2284
2024,10,DEN,G4,14.35,40.18,47.18,0.0,16.38,494,9,2,120,118.08,0.2429
2024,10,DEN,VX,0.0,0.0,35.23,0.0,11.56,437,6,4,138,46.78,0.3158
2024,10,JFK,AA,31.92,0.0,53.12,0.0,46.05,117,2,1,38,131.09,0.3248
2024,10,JFK,DL,22.22,8.1,18.22,0.0,0.0,222,5,1,63,48.54,0.2838
2024,10,JFK,UA,39.34,0.0,23.47,0.0,0.0,63,2,0,20,62.81,0.3175
2024,10,JFK,WN,34.94,0.0,0.0,0.0,0.0,284,12,1,62,34.94,0.2183
2024,10,JFK,AS,36.62,0.0,34.66,0.0,0.0,447,5,2,74,71.28,0.1655
2024,10,JFK,B6,0.0,5.98,21.72,0.0,0.0,150,7,0,47,27.7,0.3133
2024,10,JFK,NK,10.12,19.45,27.95,0.0,37.62,340,12,1,55,95.15,0.1618
2024,10,JFK,F9,16.21,0.0,37.4,0.0,69.95,193,2,0,41,123.56,0.2124
2024,10,JFK,G4,31.94,68.68,31.59,0.0,36.71,129,2,0,31,168.91,0.2403
2024,10,JFK,VX,31.59,50.39,18.13,0.0,9.31,193,2,0,56,109.41,0.2902
2024,10,SFO,AA,32.67,42.29,32.41,1.1,0.0,451,18,2,134,108.47,0.2971
2024,10,SFO,DL,0.0,0.0,3.16,0.0,0.0,225,3,1,40,3.16,0.1778
2024,10,SFO,UA,35.88,0.0,54.49,0.0,42.52,156,3,0,33,132.89,0.2115
2024,10,SFO,WN,0.0,75.78,0.0,0.0,7.05,67,2,0,11,82.83,0.1642
2024,10,SFO,AS,31.62,76.13,0.26,0.0,31.21,431,9,2,125,139.21,0.29
2024,10,SFO,B6,0.0,0.0,28.3,0.0,67.3,327,4,1,94,95.6,0.2875
2024,10,SFO,NK,5.2,35.89,0.0,8.62,14.05,251,8,2,81,63.76,0.3227
2024,10,SFO,F9,0.0,0.0,0.0,0.0,0.0,318,14,2,82,0.0,0.2579
2024,10,SFO,G4,32.18,7.8,8.73,0.0,0.0,320,10,0,111,48.7,0.3469
2024,10,SFO,VX,0.0,0.0,0.0,0.0,20.0,227,2,1,75,20.0,0.3304
2024,10,SEA,AA,0.0,3.43,5.85,0.0,0.0,176,7,1,52,9.28,0.2955
2024,10,SEA,DL,31.63,0.0,0.0,0.0,19.58,92,1,0,28,51.21,0.3043
2024,10,SEA,UA,29.23,40.32,0.0,0.0,8.38,469,12,2,114,77.93,0.2431
2024,10,SEA,WN,0.0,0.0,26.52,0.0,5.83,224,6,1,76,32.34,0.3393
2024,10,SEA,AS,0.0,4.02,32.31,0.0,46.31,229,9,0,63,82.65,0.2751
2024,10,SEA,B6,0.0,0.0,0.0,0.0,0.0,468,23,0,133,0.0,0.2842
2024,10,SEA,NK,48.28,0.0,49.31,0.0,0.0,119,1,0,24,97.59,0.2017
2024,10,SEA,F9,0.0,11.81,19.94,0.0,17.38,478,21,4,115,49.12,0.2406
2024,10,SEA,G4,40.18,0.0,37.57,3.18,28.34,438,8,3,121,109.27,0.2763
