year,month,airport,airport_name,carrier,carrier_name,arr_flights,arr_cancelled,arr_diverted,arr_del15,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,delay_ratio
2024,8,DFW,Dallas/Fort Worth International,F9,Frontier Airlines,2854,11,4,1467,36028.11,330,155,547,33,402,0.514
2024,8,DEN,Denver International,AA,American Airlines,2689,50,7,1170,38938.5,167,265,242,27,469,0.4351
2024,8,DEN,Denver International,DL,Delta Air Lines,3139,33,9,1527,36994.63,443,163,779,0,142,0.4865
2024,8,DEN,Denver International,UA,United Airlines,2411,15,5,524,16606.37,167,117,86,33,121,0.2173
2024,8,DEN,Denver International,WN,Southwest Airlines,1500,27,1,309,8748.36,88,58,47,4,112,0.206
2024,8,DEN,Denver International,B6,JetBlue Airways,2757,5,10,1169,35714.17,332,329,109,3,396,0.424
2024,8,DEN,Denver International,AS,Alaska Airlines,1279,21,1,535,16156.07,126,77,265,5,62,0.4183
2024,8,DEN,Denver International,NK,Spirit Airlines,2272,27,0,1183,35495.72,292,94,497,25,275,0.5207
2024,8,DEN,Denver International,F9,Frontier Airlines,2810,34,2,1563,36659.28,205,470,373,30,485,0.5562
2024,8,JFK,John F. Kennedy International,AA,American Airlines,3027,28,8,1049,24685.47,515,79,403,9,43,0.3465
2024,8,JFK,John F. Kennedy International,DL,Delta Air Lines,2685,10,8,1400,34541.39,484,205,582,15,114,0.5214
2024,8,JFK,John F. Kennedy International,UA,United Airlines,2502,16,11,864,22266.87,245,71,495,11,42,0.3453
2024,8,JFK,John F. Kennedy International,WN,Southwest Airlines,1612,11,7,388,8122.1,131,105,29,20,103,0.2407
2024,8,JFK,John F. Kennedy International,B6,JetBlue Airways,2574,41,9,1573,31009.76,239,389,436,10,499,0.6111
2024,8,JFK,John F. Kennedy International,AS,Alaska Airlines,2176,25,10,1000,27361.2,319,48,325,15,293,0.4596
2024,8,JFK,John F. Kennedy International,NK,Spirit Airlines,1669,33,2,1076,35020.45,186,196,374,15,305,0.6447
2024,8,JFK,John F. Kennedy International,F9,Frontier Airlines,2477,18,5,857,22551.74,304,167,288,26,72,0.346
2024,8,SFO,San Francisco International,AA,American Airlines,2756,34,11,1289,29553.33,524,122,180,51,412,0.4677
2024,8,SFO,San Francisco International,DL,Delta Air Lines,1092,15,2,723,21925.34,84,157,270,19,193,0.6621
2024,8,SFO,San Francisco International,UA,United Airlines,1519,19,7,625,11992.5,21,57,307,5,235,0.4115
2024,8,SFO,San Francisco International,WN,Southwest Airlines,1186,15,1,759,22936.22,190,162,254,16,137,0.64
2024,8,SFO,San Francisco International,B6,JetBlue Airways,1609,20,5,338,10751.6,90,134,81,9,24,0.2101
2024,8,SFO,San Francisco International,AS,Alaska Airlines,3043,11,4,1482,40481.79,393,213,761,50,65,0.487
2024,8,SFO,San Francisco International,NK,Spirit Airlines,1500,6,0,920,24671.28,155,204,298,15,248,0.6133
2024,8,SFO,San Francisco International,F9,Frontier Airlines,2386,41,7,1220,36935.2,198,360,230,44,388,0.5113
2024,8,SEA,Seattle-Tacoma International,AA,American Airlines,2030,37,5,831,28015.62,114,131,341,34,211,0.4094
2024,8,SEA,Seattle-Tacoma International,DL,Delta Air Lines,3165,58,1,841,28327.62,226,27,299,38,251,0.2657
2024,8,SEA,Seattle-Tacoma International,UA,United Airlines,2757,10,13,1269,40859.43,348,66,486,4,365,0.4603
2024,8,SEA,Seattle-Tacoma International,WN,Southwest Airlines,1472,11,1,446,13936.05,31,209,91,20,95,0.303
2024,8,SEA,Seattle-Tacoma International,B6,JetBlue Airways,2982,42,11,1089,23283.12,376,349,39,5,320,0.3652
2024,8,SEA,Seattle-Tacoma International,AS,Alaska Airlines,1777,25,8,509,14150.88,118,39,328,12,12,0.2864
2024,8,SEA,Seattle-Tacoma International,NK,Spirit Airlines,2290,10,3,1536,52909.13,371,313,526,5,321,0.6707
2024,8,SEA,Seattle-Tacoma International,F9,Frontier Airlines,1426,17,0,505,10441.32,97,197,92,3,116,0.3541
2024,8,LAS,McCarran International,AA,American Airlines,2867,49,7,1450,28938.84,439,248,691,8,64,0.5058
2024,8,LAS,McCarran International,DL,Delta Air Lines,3092,52,2,753,15211.76,138,67,406,25,117,0.2435
2024,8,LAS,McCarran International,UA,United Airlines,1521,6,1,452,13220.64,36,124,84,23,185,0.2972
2024,8,LAS,McCarran International,WN,Southwest Airlines,2447,33,3,845,23425.11,121,328,234,2,160,0.3453
2024,8,LAS,McCarran International,B6,JetBlue Airways,2187,29,5,581,14955.43,126,284,28,42,101,0.2657
2024,8,LAS,McCarran International,AS,Alaska Airlines,2810,56,4,1130,23723.59,553,63,168,48,298,0.4021
2024,8,LAS,McCarran International,NK,Spirit Airlines,1279,14,0,755,15394.74,222,152,217,20,144,0.5903
2024,8,LAS,McCarran International,F9,Frontier Airlines,1937,5,9,944,21593.17,360,177,83,9,315,0.4874
2024,8,MCO,Orlando International,AA,American Airlines,1381,5,6,725,23398.64,119,189,202,11,204,0.525
2024,8,MCO,Orlando International,DL,Delta Air Lines,1215,5,6,690,13923.83,74,193,306,19,98,0.5679
2024,8,MCO,Orlando International,UA,United Airlines,2888,42,7,1046,20937.84,37,407,114,14,474,0.3622
2024,8,MCO,Orlando International,WN,Southwest Airlines,1773,11,6,907,22298.84,203,291,182,34,197,0.5116
2024,8,MCO,Orlando International,B6,JetBlue Airways,3069,13,6,505,9310.17,47,142,91,56,169,0.1645
2024,8,MCO,Orlando International,AS,Alaska Airlines,2321,8,6,616,16926.44,83,195,180,30,128,0.2654
2024,8,MCO,Orlando International,NK,Spirit Airlines,1779,6,2,843,21281.86,326,41,241,5,230,0.4739
2024,8,MCO,Orlando International,F9,Frontier Airlines,2611,6,6,772,22427.84,253,76,144,18,281,0.2957
2024,8,EWR,Newark Liberty International,AA,American Airlines,1324,15,2,417,12541.54,153,50,18,7,189,0.315
2024,8,EWR,Newark Liberty International,DL,Delta Air Lines,1799,6,3,386,13225.14,50,73,23,23,217,0.2146
2024,8,EWR,Newark Liberty International,UA,United Airlines,2541,45,7,1035,25155.77,397,226,330,39,43,0.4073
2024,8,EWR,Newark Liberty International,WN,Southwest Airlines,2610,48,12,1350,28258.47,376,200,306,27,441,0.5172
2024,8,EWR,Newark Liberty International,B6,JetBlue Airways,1695,13,7,558,10069.92,74,80,143,29,232,0.3292
2024,8,EWR,Newark Liberty International,AS,Alaska Airlines,1157,22,0,556,11966.64,216,40,278,3,19,0.4806
2024,8,EWR,Newark Liberty International,NK,Spirit Airlines,3185,63,13,1424,32317.52,587,245,117,57,418,0.4471
2024,8,EWR,Newark Liberty International,F9,Frontier Airlines,1279,20,1,336,9000.26,128,142,36,17,13,0.2627
2024,8,CLT,Charlotte Douglas International,AA,American Airlines,3201,51,11,886,30621.42,478,119,166,3,120,0.2768
2024,8,CLT,Charlotte Douglas International,DL,Delta Air Lines,2914,8,7,1181,30352.14,106,110,535,2,428,0.4053
2024,8,CLT,Charlotte Douglas International,UA,United Airlines,1695,6,7,532,12841.98,137,180,55,3,157,0.3139
2024,8,CLT,Charlotte Douglas International,WN,Southwest Airlines,2451,22,7,789,23645.62,173,112,425,11,68,0.3219
2024,8,CLT,Charlotte Douglas International,B6,JetBlue Airways,1105,5,4,542,15988.04,131,56,193,17,145,0.4905
2024,8,CLT,Charlotte Douglas International,AS,Alaska Airlines,2229,32,11,884,18986.16,239,315,274,31,25,0.3966
2024,8,CLT,Charlotte Douglas International,NK,Spirit Airlines,2533,5,5,1050,21695.03,223,353,220,38,216,0.4145
2024,8,CLT,Charlotte Douglas International,F9,Frontier Airlines,3195,63,14,1372,26537.04,280,457,418,55,162,0.4294
2024,8,PHX,Phoenix Sky Harbor International,AA,American Airlines,2597,9,8,1348,35149.18,266,435,156,44,447,0.5191
2024,8,PHX,Phoenix Sky Harbor International,DL,Delta Air Lines,1124,6,2,563,19370.79,123,116,232,3,89,0.5009
2024,8,PHX,Phoenix Sky Harbor International,UA,United Airlines,2707,42,0,1110,31085.26,89,417,134,3,467,0.41
2024,8,PHX,Phoenix Sky Harbor International,WN,Southwest Airlines,2814,34,1,667,18645.72,278,29,35,47,278,0.237
2024,8,PHX,Phoenix Sky Harbor International,B6,JetBlue Airways,2486,40,1,1823,59401.81,440,376,591,48,368,0.7333
2024,8,PHX,Phoenix Sky Harbor International,AS,Alaska Airlines,2719,49,4,583,13632.48,23,171,270,42,77,0.2144
2024,8,PHX,Phoenix Sky Harbor International,NK,Spirit Airlines,1497,6,4,884,29876.93,276,19,316,9,264,0.5905
2024,8,PHX,Phoenix Sky Harbor International,F9,Frontier Airlines,2090,38,7,811,22736.7,347,124,81,12,247,0.388
2024,8,IAH,George Bush Intercontinental,AA,American Airlines,2863,12,13,1625,32069.28,444,205,632,35,309,0.5676
2024,8,IAH,George Bush Intercontinental,DL,Delta Air Lines,2056,11,2,810,21188.11,130,258,161,3,258,0.394
2024,8,IAH,George Bush Intercontinental,UA,United Airlines,1748,12,3,650,19843.5,109,175,238,11,117,0.3719
2024,8,IAH,George Bush Intercontinental,WN,Southwest Airlines,2411,47,9,1408,36021.08,324,158,597,7,322,0.584
2024,8,IAH,George Bush Intercontinental,B6,JetBlue Airways,1079,7,5,440,8116.78,87,52,235,21,45,0.4078
2024,8,IAH,George Bush Intercontinental,AS,Alaska Airlines,2282,8,8,792,19786.23,255,286,190,6,55,0.3471
2024,8,IAH,George Bush Intercontinental,NK,Spirit Airlines,1461,26,0,557,12253.21,152,34,294,25,52,0.3812
2024,8,IAH,George Bush Intercontinental,F9,Frontier Airlines,2861,49,12,1915,63796.6,545,314,531,56,469,0.6693
2024,8,MIA,Miami International,AA,American Airlines,1337,7,3,704,19704.96,31,197,290,16,170,0.5266
2024,8,MIA,Miami International,DL,Delta Air Lines,1810,6,1,963,19597.14,299,214,148,19,283,0.532
2024,8,MIA,Miami International,UA,United Airlines,3057,12,14,1496,41451.9,384,277,540,47,248,0.4894
2024,8,MIA,Miami International,WN,Southwest Airlines,2211,37,5,878,16187.49,244,15,191,3,425,0.3971
2024,8,MIA,Miami International,B6,JetBlue Airways,2477,7,6,1033,33148.74,262,173,499,42,57,0.417
2024,8,MIA,Miami International,AS,Alaska Airlines,1518,11,6,742,14510.23,308,31,168,19,216,0.4888
2024,8,MIA,Miami International,NK,Spirit Airlines,2765,47,1,1307,41111.52,181,271,526,43,286,0.4727
2024,8,MIA,Miami International,F9,Frontier Airlines,2636,47,6,1553,38305.95,536,87,489,46,395,0.5892
2024,9,ATL,Hartsfield-Jackson Atlanta International,AA,American Airlines,1737,34,7,440,12324.54,190,172,40,17,21,0.2533
2024,9,ATL,Hartsfield-Jackson Atlanta International,DL,Delta Air Lines,1015,8,2,356,8554.1,135,21,163,13,24,0.3507
2024,9,ATL,Hartsfield-Jackson Atlanta International,UA,United Airlines,712,12,4,244,6707.36,51,32,77,4,80,0.3427
2024,9,ATL,Hartsfield-Jackson Atlanta International,WN,Southwest Airlines,1185,17,2,417,8794.25,47,109,132,18,111,0.3519
2024,9,ATL,Hartsfield-Jackson Atlanta International,B6,JetBlue Airways,1688,6,6,663,18096.97,199,173,159,24,108,0.3928
2024,9,ATL,Hartsfield-Jackson Atlanta International,AS,Alaska Airlines,1820,21,9,464,10816.16,129,16,151,28,140,0.2549
2024,9,ATL,Hartsfield-Jackson Atlanta International,NK,Spirit Airlines,745,12,0,154,3190.38,39,53,28,6,28,0.2067
2024,9,ATL,Hartsfield-Jackson Atlanta International,F9,Frontier Airlines,1222,23,6,466,12686.63,82,115,176,13,80,0.3813
2024,9,LAX,Los Angeles International,AA,American Airlines,844,5,4,270,8057.8,93,38,49,12,78,0.3199
2024,9,LAX,Los Angeles International,DL,Delta Air Lines,1012,6,3,240,8361.63,37,43,116,15,29,0.2372
2024,9,LAX,Los Angeles International,UA,United Airlines,1872,33,9,596,19168.16,167,27,232,1,169,0.3184
2024,9,LAX,Los Angeles International,WN,Southwest Airlines,785,9,0,223,6520.54,47,24,90,7,55,0.2841
2024,9,LAX,Los Angeles International,B6,JetBlue Airways,1622,25,2,306,7979.52,72,114,42,14,64,0.1887
2024,9,LAX,Los Angeles International,AS,Alaska Airlines,1307,5,2,266,7303.56,67,73,26,8,92,0.2035
2024,9,LAX,Los Angeles International,NK,Spirit Airlines,794,11,2,170,4492.26,22,31,61,8,48,0.2141
2024,9,LAX,Los Angeles International,F9,Frontier Airlines,1068,8,4,226,7422.23,32,64,96,20,14,0.2116
2024,9,ORD,Chicago O'Hare International,AA,American Airlines,1781,14,4,461,11981.75,27,155,228,25,26,0.2588
2024,9,ORD,Chicago O'Hare International,DL,Delta Air Lines,1852,35,1,616,16724.45,217,142,79,16,162,0.3326
2024,9,ORD,Chicago O'Hare International,UA,United Airlines,1873,7,8,523,16823.12,158,196,16,25,128,0.2792
2024,9,ORD,Chicago O'Hare International,WN,Southwest Airlines,877,6,2,269,8718.95,30,66,84,13,76,0.3067
2024,9,ORD,Chicago O'Hare International,B6,JetBlue Airways,811,8,2,252,6874.7,99,33,65,12,43,0.3107
2024,9,ORD,Chicago O'Hare International,AS,Alaska Airlines,1649,26,8,657,18734.53,178,73,193,25,188,0.3984
2024,9,ORD,Chicago O'Hare International,NK,Spirit Airlines,1360,14,4,457,10769.0,117,89,191,27,33,0.336
2024,9,ORD,Chicago O'Hare International,F9,Frontier Airlines,1603,13,5,427,8664.28,188,22,43,7,167,0.2664
2024,9,DFW,Dallas/Fort Worth International,AA,American Airlines,1620,26,2,476,16083.43,34,132,107,15,188,0.2938
2024,9,DFW,Dallas/Fort Worth International,DL,Delta Air Lines,1777,6,5,457,13530.41,49,28,257,5,118,0.2572
2024,9,DFW,Dallas/Fort Worth International,UA,United Airlines,740,8,4,245,5445.22,88,60,41,6,50,0.3311
2024,9,DFW,Dallas/Fort Worth International,WN,Southwest Airlines,1801,13,1,582,16407.39,151,158,148,20,105,0.3232
2024,9,DFW,Dallas/Fort Worth International,B6,JetBlue Airways,1260,20,0,388,8970.27,32,13,167,20,156,0.3079
2024,9,DFW,Dallas/Fort Worth International,AS,Alaska Airlines,862,9,4,221,7436.35,94,42,37,1,47,0.2564
2024,9,DFW,Dallas/Fort Worth International,NK,Spirit Airlines,1254,13,6,526,13138.34,162,88,126,13,137,0.4195
2024,9,DFW,Dallas/Fort Worth International,F9,Frontier Airlines,1175,18,2,294,9616.16,61,11,94,10,118,0.2502
2024,9,DEN,Denver International,AA,American Airlines,1442,19,5,437,13571.51,157,17,161,14,88,0.3031
2024,9,DEN,Denver International,DL,Delta Air Lines,1001,11,4,271,5995.27,123,87,22,13,26,0.2707
2024,9,DEN,Denver International,UA,United Airlines,1921,28,4,783,22526.96,224,113,210,8,228,0.4076
2024,9,DEN,Denver International,WN,Southwest Airlines,1901,31,5,442,12709.54,199,84,42,6,111,0.2325
2024,9,DEN,Denver International,B6,JetBlue Airways,1628,24,5,196,6378.78,78,23,17,27,51,0.1204
2024,9,DEN,Denver International,AS,Alaska Airlines,833,7,1,280,9630.23,57,33,112,14,64,0.3361
2024,9,DEN,Denver International,NK,Spirit Airlines,1423,27,7,374,10631.19,99,112,49,24,90,0.2628
2024,9,DEN,Denver International,F9,Frontier Airlines,1279,5,0,238,4657.45,40,55,86,22,35,0.1861
2024,9,JFK,John F. Kennedy International,AA,American Airlines,1464,13,6,430,7849.75,35,11,209,28,147,0.2937
2024,9,JFK,John F. Kennedy International,DL,Delta Air Lines,1416,23,6,501,16467.13,143,136,158,4,60,0.3538
2024,9,JFK,John F. Kennedy International,UA,United Airlines,923,14,4,224,4545.74,65,66,18,8,67,0.2427
2024,9,JFK,John F. Kennedy International,WN,Southwest Airlines,1816,31,4,573,17429.28,238,52,232,4,47,0.3155
2024,9,JFK,John F. Kennedy International,B6,JetBlue Airways,909,5,1,270,5906.41,87,42,73,15,53,0.297
2024,9,JFK,John F. Kennedy International,AS,Alaska Airlines,1206,23,5,518,14203.47,118,120,151,1,128,0.4295
2024,9,JFK,John F. Kennedy International,NK,Spirit Airlines,1981,15,5,393,7898.47,87,141,104,19,42,0.1984
2024,9,JFK,John F. Kennedy International,F9,Frontier Airlines,1552,27,3,598,18865.45,148,93,239,16,102,0.3853
2024,9,SFO,San Francisco International,AA,American Airlines,1079,6,0,352,8534.68,106,64,80,9,93,0.3262
2024,9,SFO,San Francisco International,DL,Delta Air Lines,1708,19,5,413,8416.54,209,47,115,4,38,0.2418
2024,9,SFO,San Francisco International,UA,United Airlines,956,7,5,401,12238.58,77,46,152,19,107,0.4195
2024,9,SFO,San Francisco International,WN,Southwest Airlines,1444,26,1,544,12038.3,135,122,213,12,62,0.3767
2024,9,SFO,San Francisco International,B6,JetBlue Airways,1120,10,3,264,7826.65,63,13,64,17,107,0.2357
2024,9,SFO,San Francisco International,AS,Alaska Airlines,1982,9,7,382,12078.97,110,192,21,34,25,0.1927
2024,9,SFO,San Francisco International,NK,Spirit Airlines,749,14,3,209,4452.57,51,15,47,5,91,0.279
2024,9,SFO,San Francisco International,F9,Frontier Airlines,1272,24,6,525,16855.46,78,93,199,17,138,0.4127
2024,9,SEA,Seattle-Tacoma International,AA,American Airlines,1076,12,2,274,8927.81,128,39,93,0,14,0.2546
2024,9,SEA,Seattle-Tacoma International,DL,Delta Air Lines,1786,30,1,554,14729.56,151,27,217,28,131,0.3102
2024,9,SEA,Seattle-Tacoma International,UA,United Airlines,1482,7,6,331,11116.78,108,54,86,8,75,0.2233
2024,9,SEA,Seattle-Tacoma International,WN,Southwest Airlines,1228,13,2,448,14758.53,129,16,151,6,146,0.3648
2024,9,SEA,Seattle-Tacoma International,B6,JetBlue Airways,1767,7,7,686,21494.25,174,168,126,28,190,0.3882
2024,9,SEA,Seattle-Tacoma International,AS,Alaska Airlines,815,5,5,234,6346.72,107,51,45,3,28,0.2871
2024,9,SEA,Seattle-Tacoma International,NK,Spirit Airlines,1462,21,4,659,18351.67,157,108,220,19,155,0.4508
2024,9,SEA,Seattle-Tacoma International,F9,Frontier Airlines,1600,21,8,361,9451.38,59,163,30,19,90,0.2256
2024,9,LAS,McCarran International,AA,American Airlines,1791,9,7,453,11056.06,46,80,245,8,74,0.2529
2024,9,LAS,McCarran International,DL,Delta Air Lines,699,6,5,288,6495.15,89,58,105,4,32,0.412
2024,9,LAS,McCarran International,UA,United Airlines,973,18,4,352,7745.03,103,38,130,5,76,0.3618
2024,9,LAS,McCarran International,WN,Southwest Airlines,1570,30,1,324,7990.57,58,38,180,31,17,0.2064
2024,9,LAS,McCarran International,B6,JetBlue Airways,1978,15,9,684,12886.15,73,54,279,32,246,0.3458
2024,9,LAS,McCarran International,AS,Alaska Airlines,1586,22,3,196,3577.66,62,47,46,2,39,0.1236
2024,9,LAS,McCarran International,NK,Spirit Airlines,1016,10,0,269,6826.55,22,18,148,12,69,0.2648
2024,9,LAS,McCarran International,F9,Frontier Airlines,827,5,0,387,9507.03,85,86,100,15,101,0.468
2024,9,MCO,Orlando International,AA,American Airlines,657,13,0,168,3848.71,57,22,62,6,21,0.2557
2024,9,MCO,Orlando International,DL,Delta Air Lines,1826,20,8,489,13044.41,94,91,139,5,160,0.2678
2024,9,MCO,Orlando International,UA,United Airlines,717,12,2,193,4814.84,73,27,39,5,49,0.2692
2024,9,MCO,Orlando International,WN,Southwest Airlines,1604,15,1,231,7438.23,28,10,65,1,127,0.144
2024,9,MCO,Orlando International,B6,JetBlue Airways,1301,10,0,477,11660.85,114,81,99,23,160,0.3666
2024,9,MCO,Orlando International,AS,Alaska Airlines,761,10,0,236,5325.91,25,65,70,12,64,0.3101
2024,9,MCO,Orlando International,NK,Spirit Airlines,760,5,5,203,6083.78,70,57,53,2,21,0.2671
2024,9,MCO,Orlando International,F9,Frontier Airlines,1008,14,0,375,9292.5,123,67,153,10,22,0.372
2024,9,EWR,Newark Liberty International,AA,American Airlines,1980,22,9,494,11976.45,140,20,282,39,13,0.2495
2024,9,EWR,Newark Liberty International,DL,Delta Air Lines,1560,29,3,499,13681.25,130,117,155,12,85,0.3199
2024,9,EWR,Newark Liberty International,UA,United Airlines,1258,22,5,483,11883.27,165,82,174,12,50,0.3839
2024,9,EWR,Newark Liberty International,WN,Southwest Airlines,1392,5,4,521,13983.99,79,148,125,17,152,0.3743
2024,9,EWR,Newark Liberty International,B6,JetBlue Airways,1680,23,1,655,12131.12,140,145,263,4,103,0.3899
2024,9,EWR,Newark Liberty International,AS,Alaska Airlines,1955,32,2,454,15093.44,112,126,54,36,126,0.2322
2024,9,EWR,Newark Liberty International,NK,Spirit Airlines,677,8,1,135,3473.2,22,21,31,6,55,0.1994
2024,9,EWR,Newark Liberty International,F9,Frontier Airlines,1673,21,8,245,6714.48,67,107,22,19,30,0.1464
2024,9,CLT,Charlotte Douglas International,AA,American Airlines,648,10,1,220,5869.26,29,60,74,5,52,0.3395
2024,9,CLT,Charlotte Douglas International,DL,Delta Air Lines,832,12,3,327,10043.87,78,47,105,2,95,0.393
2024,9,CLT,Charlotte Douglas International,UA,United Airlines,1439,14,6,482,13115.6,174,57,215,2,34,0.335
2024,9,CLT,Charlotte Douglas International,WN,Southwest Airlines,1945,14,4,558,12569.85,43,165,221,8,121,0.2869
2024,9,CLT,Charlotte Douglas International,B6,JetBlue Airways,906,7,4,316,8101.53,81,52,146,18,19,0.3488
2024,9,CLT,Charlotte Douglas International,AS,Alaska Airlines,1968,21,5,332,9819.65,88,43,68,35,98,0.1687
2024,9,CLT,Charlotte Douglas International,NK,Spirit Airlines,1250,20,6,370,7455.18,31,50,126,24,139,0.296
2024,9,CLT,Charlotte Douglas International,F9,Frontier Airlines,1586,9,2,668,18548.28,113,137,227,0,191,0.4212
2024,9,PHX,Phoenix Sky Harbor International,AA,American Airlines,1842,8,1,555,12585.65,181,112,127,21,114,0.3013
2024,9,PHX,Phoenix Sky Harbor International,DL,Delta Air Lines,726,12,1,207,7216.42,47,27,50,13,70,0.2851
2024,9,PHX,Phoenix Sky Harbor International,UA,United Airlines,1464,10,5,267,7167.05,91,11,29,2,134,0.1824
2024,9,PHX,Phoenix Sky Harbor International,WN,Southwest Airlines,1977,38,2,495,9668.1,61,186,149,28,71,0.2504
2024,9,PHX,Phoenix Sky Harbor International,B6,JetBlue Airways,1327,7,3,320,6080.51,158,105,16,15,26,0.2411
2024,9,PHX,Phoenix Sky Harbor International,AS,Alaska Airlines,1215,22,5,223,7709.18,35,21,44,18,105,0.1835
2024,9,PHX,Phoenix Sky Harbor International,NK,Spirit Airlines,1640,10,7,304,5889.94,47,32,95,11,119,0.1854
2024,9,PHX,Phoenix Sky Harbor International,F9,Frontier Airlines,711,10,1,216,4049.02,76,16,87,2,35,0.3038
2024,9,IAH,George Bush Intercontinental,AA,American Airlines,1396,7,6,420,14392.85,130,90,189,0,11,0.3009
2024,9,IAH,George Bush Intercontinental,DL,Delta Air Lines,1060,7,4,415,9778.6,93,110,94,17,101,0.3915
2024,9,IAH,George Bush Intercontinental,UA,United Airlines,1120,12,5,473,11836.58,56,112,160,16,129,0.4223
2024,9,IAH,George Bush Intercontinental,WN,Southwest Airlines,1549,23,3,365,8301.37,125,98,48,19,75,0.2356
2024,9,IAH,George Bush Intercontinental,B6,JetBlue Airways,1413,8,6,310,9821.16,42,141,51,15,61,0.2194
2024,9,IAH,George Bush Intercontinental,AS,Alaska Airlines,1968,39,1,410,9696.06,74,207,51,2,76,0.2083
2024,9,IAH,George Bush Intercontinental,NK,Spirit Airlines,891,10,4,414,8741.19,104,88,118,7,97,0.4646
2024,9,IAH,George Bush Intercontinental,F9,Frontier Airlines,1407,14,3,401,9518.02,112,122,80,16,71,0.285
2024,9,MIA,Miami International,AA,American Airlines,888,11,4,254,4740.05,27,61,84,17,65,0.286
2024,9,MIA,Miami International,DL,Delta Air Lines,1343,19,1,528,17860.2,170,66,198,8,86,0.3931
2024,9,MIA,Miami International,UA,United Airlines,1464,11,4,489,16459.41,65,91,219,7,107,0.334
2024,9,MIA,Miami International,WN,Southwest Airlines,1946,24,6,687,16266.7,254,45,291,3,94,0.353
2024,9,MIA,Miami International,B6,JetBlue Airways,1369,19,2,431,10216.67,32,110,107,14,168,0.3148
2024,9,MIA,Miami International,AS,Alaska Airlines,770,10,3,179,5029.74,40,36,87,5,11,0.2325
2024,9,MIA,Miami International,NK,Spirit Airlines,1525,15,5,417,9699.86,47,20,141,20,189,0.2734
2024,9,MIA,Miami International,F9,Frontier Airlines,684,6,1,160,5440.62,32,20,27,7,74,0.2339
2024,10,ATL,Hartsfield-Jackson Atlanta International,AA,American Airlines,795,14,5,216,7348.6,22,28,57,9,100,0.2717
2024,10,ATL,Hartsfield-Jackson Atlanta International,DL,Delta Air Lines,1756,17,0,671,12349.41,195,189,105,10,172,0.3821
2024,10,ATL,Hartsfield-Jackson Atlanta International,UA,United Airlines,1814,28,3,256,8494.2,100,78,57,11,10,0.1411
2024,10,ATL,Hartsfield-Jackson Atlanta International,WN,Southwest Airlines,1732,9,2,434,8977.05,132,90,197,3,12,0.2506
2024,10,ATL,Hartsfield-Jackson Atlanta International,B6,JetBlue Airways,1324,6,0,302,10090.0,101,38,101,6,56,0.2281
2024,10,ATL,Hartsfield-Jackson Atlanta International,AS,Alaska Airlines,1208,23,2,424,10789.55,132,91,173,10,18,0.351
2024,10,ATL,Hartsfield-Jackson Atlanta International,NK,Spirit Airlines,711,12,0,234,6402.86,76,34,31,7,86,0.3291
2024,10,ATL,Hartsfield-Jackson Atlanta International,F9,Frontier Airlines,1219,23,5,260,4892.8,113,92,22,7,26,0.2133
2024,10,LAX,Los Angeles International,AA,American Airlines,1283,14,5,423,12576.0,75,87,199,0,62,0.3297
2024,10,LAX,Los Angeles International,DL,Delta Air Lines,1588,8,0,303,7660.73,91,99,47,2,64,0.1908
2024,10,LAX,Los Angeles International,UA,United Airlines,1469,24,4,396,11257.62,36,28,153,9,170,0.2696
2024,10,LAX,Los Angeles International,WN,Southwest Airlines,793,8,5,244,7544.34,63,32,84,11,54,0.3077
2024,10,LAX,Los Angeles International,B6,JetBlue Airways,1038,16,5,254,6247.05,92,53,52,1,56,0.2447
2024,10,LAX,Los Angeles International,AS,Alaska Airlines,694,5,3,250,6927.57,82,11,97,0,60,0.3602
2024,10,LAX,Los Angeles International,NK,Spirit Airlines,1990,8,1,614,11512.2,159,109,239,30,77,0.3085
2024,10,LAX,Los Angeles International,F9,Frontier Airlines,1779,33,3,632,20935.62,142,138,151,8,193,0.3553
2024,10,ORD,Chicago O'Hare International,AA,American Airlines,996,15,1,348,11962.17,92,46,93,18,99,0.3494
2024,10,ORD,Chicago O'Hare International,DL,Delta Air Lines,1253,12,0,340,10505.65,20,60,140,14,106,0.2713
2024,10,ORD,Chicago O'Hare International,UA,United Airlines,896,10,2,136,2616.5,21,37,56,11,11,0.1518
2024,10,ORD,Chicago O'Hare International,WN,Southwest Airlines,988,11,2,244,4830.73,52,26,115,5,46,0.247
2024,10,ORD,Chicago O'Hare International,B6,JetBlue Airways,1520,13,2,553,18856.98,169,25,175,5,179,0.3638
2024,10,ORD,Chicago O'Hare International,AS,Alaska Airlines,1790,29,2,369,7079.5,76,66,172,21,34,0.2061
2024,10,ORD,Chicago O'Hare International,NK,Spirit Airlines,1847,7,9,537,11896.08,30,174,230,2,101,0.2907
2024,10,ORD,Chicago O'Hare International,F9,Frontier Airlines,1683,29,8,449,9238.15,162,115,144,15,13,0.2668
2024,10,DFW,Dallas/Fort Worth International,AA,American Airlines,830,6,3,271,9151.08,70,66,43,4,88,0.3265
2024,10,DFW,Dallas/Fort Worth International,DL,Delta Air Lines,1100,15,3,512,12029.81,105,106,159,17,125,0.4655
2024,10,DFW,Dallas/Fort Worth International,UA,United Airlines,1566,10,1,543,11320.07,63,161,203,27,89,0.3467
